Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Randomise questionnaire elements?,Question Key,Response
1,1666778116068,26/10/2022 09:55:16,1666778116693,1,26/10/2022 10:55:16,99963,4,questionnaire-mcxd,,24820230,60ef047e8969715a3db7181a,7329292,,complete,,635903d14fb2eed73a99a3ad,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1707x960,1707x817,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778135763,26/10/2022 09:55:35,1666778136453,1,26/10/2022 10:55:36,99963,4,questionnaire-mcxd,,24820230,60ef047e8969715a3db7181a,7329292,,complete,,635903d14fb2eed73a99a3ad,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1707x960,1691x817,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-1-1,I consent
3,1666778135867,26/10/2022 09:55:35,1666778136454,1,26/10/2022 10:55:36,99963,4,questionnaire-mcxd,,24820230,60ef047e8969715a3db7181a,7329292,,complete,,635903d14fb2eed73a99a3ad,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1707x960,1691x817,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666778135867,26/10/2022 09:55:35,1666778136454,1,26/10/2022 10:55:36,99963,4,questionnaire-mcxd,,24820230,60ef047e8969715a3db7181a,7329292,,complete,,635903d14fb2eed73a99a3ad,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1707x960,1691x817,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,END QUESTIONNAIRE,19761
1,1666778288599,26/10/2022 09:58:08,1666778289046,1,26/10/2022 10:58:09,99963,4,questionnaire-mcxd,,24820258,60173121d4e20d97e1b19263,7329300,,complete,,635904a4f3e3542d6fba9f11,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,urn-bonus,consent_form,1,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,BEGIN QUESTIONNAIRE,
2,1666778302894,26/10/2022 09:58:22,1666778303361,1,26/10/2022 10:58:23,99963,4,questionnaire-mcxd,,24820258,60173121d4e20d97e1b19263,7329300,,complete,,635904a4f3e3542d6fba9f11,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,urn-bonus,consent_form,1,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,consent-1-1,I consent
3,1666778302959,26/10/2022 09:58:22,1666778303363,1,26/10/2022 10:58:23,99963,4,questionnaire-mcxd,,24820258,60173121d4e20d97e1b19263,7329300,,complete,,635904a4f3e3542d6fba9f11,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,urn-bonus,consent_form,1,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,consent-1-1-quantised,1
4,1666778302959,26/10/2022 09:58:22,1666778303363,1,26/10/2022 10:58:23,99963,4,questionnaire-mcxd,,24820258,60173121d4e20d97e1b19263,7329300,,complete,,635904a4f3e3542d6fba9f11,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,urn-bonus,consent_form,1,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,END QUESTIONNAIRE,14317
1,1666778372403,26/10/2022 09:59:32,1666778370342,1,26/10/2022 10:59:30,99963,4,questionnaire-mcxd,,24820283,5e0e0f1af9e75055f77d4ec8,7329310,,complete,,635904fa81282429351a5493,computer,Desktop or Laptop,Windows 8.1,Chrome 106.0.0.0,1536x864,1460x731,str-progress,consent_form,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778386436,26/10/2022 09:59:46,1666778384412,1,26/10/2022 10:59:44,99963,4,questionnaire-mcxd,,24820283,5e0e0f1af9e75055f77d4ec8,7329310,,complete,,635904fa81282429351a5493,computer,Desktop or Laptop,Windows 8.1,Chrome 106.0.0.0,1536x864,1443x731,str-progress,consent_form,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666778386511,26/10/2022 09:59:46,1666778384414,1,26/10/2022 10:59:44,99963,4,questionnaire-mcxd,,24820283,5e0e0f1af9e75055f77d4ec8,7329310,,complete,,635904fa81282429351a5493,computer,Desktop or Laptop,Windows 8.1,Chrome 106.0.0.0,1536x864,1443x731,str-progress,consent_form,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666778386511,26/10/2022 09:59:46,1666778384415,1,26/10/2022 10:59:44,99963,4,questionnaire-mcxd,,24820283,5e0e0f1af9e75055f77d4ec8,7329310,,complete,,635904fa81282429351a5493,computer,Desktop or Laptop,Windows 8.1,Chrome 106.0.0.0,1536x864,1443x731,str-progress,consent_form,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,14073
1,1666778497797,26/10/2022 10:01:37,1666778498605,1,26/10/2022 11:01:38,99963,4,questionnaire-mcxd,,24820316,60dc4efb2040b779f963369d,7329319,,complete,,6359051fd9336de687fd05a8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x569,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778523064,26/10/2022 10:02:03,1666778523895,1,26/10/2022 11:02:03,99963,4,questionnaire-mcxd,,24820316,60dc4efb2040b779f963369d,7329319,,complete,,6359051fd9336de687fd05a8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x569,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-1-1,I consent
3,1666778523128,26/10/2022 10:02:03,1666778523898,1,26/10/2022 11:02:03,99963,4,questionnaire-mcxd,,24820316,60dc4efb2040b779f963369d,7329319,,complete,,6359051fd9336de687fd05a8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x569,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666778523128,26/10/2022 10:02:03,1666778523899,1,26/10/2022 11:02:03,99963,4,questionnaire-mcxd,,24820316,60dc4efb2040b779f963369d,7329319,,complete,,6359051fd9336de687fd05a8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x569,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,END QUESTIONNAIRE,25294
1,1666778499143,26/10/2022 10:01:39,1666778499020,1,26/10/2022 11:01:39,99963,4,questionnaire-mcxd,,24820317,5fb7d0c98a2ddb3d22902d37,7329320,,complete,,6359057b63c4f225b78d38f0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x726,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778508607,26/10/2022 10:01:48,1666778508542,1,26/10/2022 11:01:48,99963,4,questionnaire-mcxd,,24820317,5fb7d0c98a2ddb3d22902d37,7329320,,complete,,6359057b63c4f225b78d38f0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x726,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666778508676,26/10/2022 10:01:48,1666778508543,1,26/10/2022 11:01:48,99963,4,questionnaire-mcxd,,24820317,5fb7d0c98a2ddb3d22902d37,7329320,,complete,,6359057b63c4f225b78d38f0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x726,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666778508676,26/10/2022 10:01:48,1666778508543,1,26/10/2022 11:01:48,99963,4,questionnaire-mcxd,,24820317,5fb7d0c98a2ddb3d22902d37,7329320,,complete,,6359057b63c4f225b78d38f0,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x726,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,9523
1,1666778543881,26/10/2022 10:02:23,1666778543776,1,26/10/2022 11:02:23,99963,4,questionnaire-mcxd,,24820341,57719c19b425c40001433b1f,7329325,,complete,,63590599bc7e2b7061650454,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1280x601,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778548037,26/10/2022 10:02:28,1666778547855,1,26/10/2022 11:02:27,99963,4,questionnaire-mcxd,,24820341,57719c19b425c40001433b1f,7329325,,complete,,63590599bc7e2b7061650454,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x601,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-1-1,I consent
3,1666778548123,26/10/2022 10:02:28,1666778547858,1,26/10/2022 11:02:27,99963,4,questionnaire-mcxd,,24820341,57719c19b425c40001433b1f,7329325,,complete,,63590599bc7e2b7061650454,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x601,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666778548123,26/10/2022 10:02:28,1666778547858,1,26/10/2022 11:02:27,99963,4,questionnaire-mcxd,,24820341,57719c19b425c40001433b1f,7329325,,complete,,63590599bc7e2b7061650454,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x601,rdk-posneg,consent_form,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,END QUESTIONNAIRE,4082
1,1666778549715,26/10/2022 10:02:29,1666778549972,1,26/10/2022 11:02:29,99963,4,questionnaire-mcxd,,24820346,59e89bb7e75b450001a69461,7329326,,complete,,635905a539c4c1b5bc141099,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1283x920,urn-vanilla,consent_form,1,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778575809,26/10/2022 10:02:55,1666778576062,1,26/10/2022 11:02:56,99963,4,questionnaire-mcxd,,24820346,59e89bb7e75b450001a69461,7329326,,complete,,635905a539c4c1b5bc141099,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1266x920,urn-vanilla,consent_form,1,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,consent-1-1,I consent
3,1666778575912,26/10/2022 10:02:55,1666778576063,1,26/10/2022 11:02:56,99963,4,questionnaire-mcxd,,24820346,59e89bb7e75b450001a69461,7329326,,complete,,635905a539c4c1b5bc141099,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1266x920,urn-vanilla,consent_form,1,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,consent-1-1-quantised,1
4,1666778575912,26/10/2022 10:02:55,1666778576064,1,26/10/2022 11:02:56,99963,4,questionnaire-mcxd,,24820346,59e89bb7e75b450001a69461,7329326,,complete,,635905a539c4c1b5bc141099,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1266x920,urn-vanilla,consent_form,1,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,END QUESTIONNAIRE,26092
1,1666778618518,26/10/2022 10:03:38,1666778619592,1,26/10/2022 11:03:39,99963,4,questionnaire-mcxd,,24820362,5a56bfa0acc75b00017a15f2,7329330,,complete,,635905eed97269ed69cb06d2,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x969,str-finalfeed,consent_form,1,Team Stroop,stroop-finalfeedback,,,consented,,,,,str-finalfeed,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778624839,26/10/2022 10:03:44,1666778625974,1,26/10/2022 11:03:45,99963,4,questionnaire-mcxd,,24820362,5a56bfa0acc75b00017a15f2,7329330,,complete,,635905eed97269ed69cb06d2,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x969,str-finalfeed,consent_form,1,Team Stroop,stroop-finalfeedback,,,consented,,,,,str-finalfeed,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666778624920,26/10/2022 10:03:44,1666778625975,1,26/10/2022 11:03:45,99963,4,questionnaire-mcxd,,24820362,5a56bfa0acc75b00017a15f2,7329330,,complete,,635905eed97269ed69cb06d2,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x969,str-finalfeed,consent_form,1,Team Stroop,stroop-finalfeedback,,,consented,,,,,str-finalfeed,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666778624920,26/10/2022 10:03:44,1666778625975,1,26/10/2022 11:03:45,99963,4,questionnaire-mcxd,,24820362,5a56bfa0acc75b00017a15f2,7329330,,complete,,635905eed97269ed69cb06d2,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x969,str-finalfeed,consent_form,1,Team Stroop,stroop-finalfeedback,,,consented,,,,,str-finalfeed,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,6383
1,1666778682990,26/10/2022 10:04:42,1666778682561,1,26/10/2022 11:04:42,99963,4,questionnaire-mcxd,,24820396,5f490765ad7baa3fa428b36f,7329345,,complete,,6359063427e1b87e896e78fd,computer,Desktop or Laptop,Windows 10,Opera 91.0.4516.95,2560x1440,1347x870,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778685644,26/10/2022 10:04:45,1666778685232,1,26/10/2022 11:04:45,99963,4,questionnaire-mcxd,,24820396,5f490765ad7baa3fa428b36f,7329345,,complete,,6359063427e1b87e896e78fd,computer,Desktop or Laptop,Windows 10,Opera 91.0.4516.95,2560x1440,1332x870,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1,I consent
3,1666778685721,26/10/2022 10:04:45,1666778685233,1,26/10/2022 11:04:45,99963,4,questionnaire-mcxd,,24820396,5f490765ad7baa3fa428b36f,7329345,,complete,,6359063427e1b87e896e78fd,computer,Desktop or Laptop,Windows 10,Opera 91.0.4516.95,2560x1440,1332x870,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1-quantised,1
4,1666778685721,26/10/2022 10:04:45,1666778685233,1,26/10/2022 11:04:45,99963,4,questionnaire-mcxd,,24820396,5f490765ad7baa3fa428b36f,7329345,,complete,,6359063427e1b87e896e78fd,computer,Desktop or Laptop,Windows 10,Opera 91.0.4516.95,2560x1440,1332x870,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,2672
1,1666778736044,26/10/2022 10:05:36,1666778741781,1,26/10/2022 11:05:41,99963,4,questionnaire-mcxd,,24820421,62b58f35599009b1f801cba1,7329356,,complete,,6359065e5ffdb5a8e3650438,computer,Desktop or Laptop,Windows 10,Edge 105.0.1343.53,1280x720,1279x577,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778785183,26/10/2022 10:06:25,1666778790884,1,26/10/2022 11:06:30,99963,4,questionnaire-mcxd,,24820421,62b58f35599009b1f801cba1,7329356,,complete,,6359065e5ffdb5a8e3650438,computer,Desktop or Laptop,Windows 10,Edge 105.0.1343.53,1280x720,1263x577,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666778785261,26/10/2022 10:06:25,1666778790887,1,26/10/2022 11:06:30,99963,4,questionnaire-mcxd,,24820421,62b58f35599009b1f801cba1,7329356,,complete,,6359065e5ffdb5a8e3650438,computer,Desktop or Laptop,Windows 10,Edge 105.0.1343.53,1280x720,1263x577,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666778785261,26/10/2022 10:06:25,1666778790888,1,26/10/2022 11:06:30,99963,4,questionnaire-mcxd,,24820421,62b58f35599009b1f801cba1,7329356,,complete,,6359065e5ffdb5a8e3650438,computer,Desktop or Laptop,Windows 10,Edge 105.0.1343.53,1280x720,1263x577,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,49107
1,1666778794611,26/10/2022 10:06:34,1666778795376,1,26/10/2022 11:06:35,99963,4,questionnaire-mcxd,,24820445,58dd1fdb85527a000101ffaf,7329369,,complete,,6359069d5d0ba7594d155a56,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x937,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778817810,26/10/2022 10:06:57,1666778818519,1,26/10/2022 11:06:58,99963,4,questionnaire-mcxd,,24820445,58dd1fdb85527a000101ffaf,7329369,,complete,,6359069d5d0ba7594d155a56,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x937,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1,I consent
3,1666778817875,26/10/2022 10:06:57,1666778818529,1,26/10/2022 11:06:58,99963,4,questionnaire-mcxd,,24820445,58dd1fdb85527a000101ffaf,7329369,,complete,,6359069d5d0ba7594d155a56,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x937,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1-quantised,1
4,1666778817875,26/10/2022 10:06:57,1666778818530,1,26/10/2022 11:06:58,99963,4,questionnaire-mcxd,,24820445,58dd1fdb85527a000101ffaf,7329369,,complete,,6359069d5d0ba7594d155a56,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x937,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,23154
1,1666778813995,26/10/2022 10:06:53,1666778814200,1,26/10/2022 11:06:54,99963,4,questionnaire-mcxd,,24820453,5805db219ff6120001a135a2,7329374,,complete,,635906b15829c37b8e74050b,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x629,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778818139,26/10/2022 10:06:58,1666778818355,1,26/10/2022 11:06:58,99963,4,questionnaire-mcxd,,24820453,5805db219ff6120001a135a2,7329374,,complete,,635906b15829c37b8e74050b,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x629,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1,I consent
3,1666778818317,26/10/2022 10:06:58,1666778818357,1,26/10/2022 11:06:58,99963,4,questionnaire-mcxd,,24820453,5805db219ff6120001a135a2,7329374,,complete,,635906b15829c37b8e74050b,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x629,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1-quantised,1
4,1666778818317,26/10/2022 10:06:58,1666778818360,1,26/10/2022 11:06:58,99963,4,questionnaire-mcxd,,24820453,5805db219ff6120001a135a2,7329374,,complete,,635906b15829c37b8e74050b,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x629,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,4160
1,1666778900943,26/10/2022 10:08:20,1666778901659,1,26/10/2022 11:08:21,99963,4,questionnaire-mcxd,,24820489,5c5432c098016d0001541ef7,7329388,,complete,,6359070105d1a02e82fe2e53,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1350x604,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778907129,26/10/2022 10:08:27,1666778908095,1,26/10/2022 11:08:28,99963,4,questionnaire-mcxd,,24820489,5c5432c098016d0001541ef7,7329388,,complete,,6359070105d1a02e82fe2e53,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1333x604,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666778907196,26/10/2022 10:08:27,1666778908096,1,26/10/2022 11:08:28,99963,4,questionnaire-mcxd,,24820489,5c5432c098016d0001541ef7,7329388,,complete,,6359070105d1a02e82fe2e53,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1333x604,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666778907196,26/10/2022 10:08:27,1666778908097,1,26/10/2022 11:08:28,99963,4,questionnaire-mcxd,,24820489,5c5432c098016d0001541ef7,7329388,,complete,,6359070105d1a02e82fe2e53,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1333x604,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,6438
1,1666778933480,26/10/2022 10:08:53,1666778933121,1,26/10/2022 11:08:53,99963,4,questionnaire-mcxd,,24820513,62925df6b0f2b1613bbfeaa2,7329397,,complete,,63590720b33a59d42ccb3482,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x714,rdk-bonus,consent_form,1,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666778975673,26/10/2022 10:09:35,1666778975372,1,26/10/2022 11:09:35,99963,4,questionnaire-mcxd,,24820513,62925df6b0f2b1613bbfeaa2,7329397,,complete,,63590720b33a59d42ccb3482,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x714,rdk-bonus,consent_form,1,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,consent-1-1,I consent
3,1666778975743,26/10/2022 10:09:35,1666778975373,1,26/10/2022 11:09:35,99963,4,questionnaire-mcxd,,24820513,62925df6b0f2b1613bbfeaa2,7329397,,complete,,63590720b33a59d42ccb3482,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x714,rdk-bonus,consent_form,1,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,consent-1-1-quantised,1
4,1666778975743,26/10/2022 10:09:35,1666778975373,1,26/10/2022 11:09:35,99963,4,questionnaire-mcxd,,24820513,62925df6b0f2b1613bbfeaa2,7329397,,complete,,63590720b33a59d42ccb3482,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x714,rdk-bonus,consent_form,1,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,END QUESTIONNAIRE,42252
1,1666778992095,26/10/2022 10:09:52,1666778992760,1,26/10/2022 11:09:52,99963,4,questionnaire-mcxd,,24820555,5ea0b3df27f7190ae075b131,7329411,,complete,,6359076016722318d40d0a53,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.47,1366x768,1366x625,urn-bonus,consent_form,1,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,BEGIN QUESTIONNAIRE,
2,1666779022061,26/10/2022 10:10:22,1666779022731,1,26/10/2022 11:10:22,99963,4,questionnaire-mcxd,,24820555,5ea0b3df27f7190ae075b131,7329411,,complete,,6359076016722318d40d0a53,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.47,1366x768,1349x625,urn-bonus,consent_form,1,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,consent-1-1,I consent
3,1666779022129,26/10/2022 10:10:22,1666779022735,1,26/10/2022 11:10:22,99963,4,questionnaire-mcxd,,24820555,5ea0b3df27f7190ae075b131,7329411,,complete,,6359076016722318d40d0a53,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.47,1366x768,1349x625,urn-bonus,consent_form,1,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,consent-1-1-quantised,1
