Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Randomise questionnaire elements?,Question Key,Response
4,1670773681772,11/12/2022 15:48:01,1670773682334,0,11/12/2022 15:48:02,96489,6,questionnaire-epw6,,25860727,62824c37f4cc437ab86e0ae6,7647757,,complete,,6395fb90e4352347848b96dd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x754,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,,,urn-progress,,,,,,consented,No,END QUESTIONNAIRE,3227
1,1670773680474,11/12/2022 15:48:00,1670773678913,0,11/12/2022 15:47:58,96489,6,questionnaire-epw6,,25860729,5d432a9dfc19f8001a2964e7,7647759,,complete,,6395fba3c11e16433d3f7af4,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1920x1080,1920x937,str-finalfeed,consent-form-data,2,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773682888,11/12/2022 15:48:02,1670773681397,0,11/12/2022 15:48:01,96489,6,questionnaire-epw6,,25860729,5d432a9dfc19f8001a2964e7,7647759,,complete,,6395fba3c11e16433d3f7af4,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1920x1080,1903x937,str-finalfeed,consent-form-data,2,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773683010,11/12/2022 15:48:03,1670773681399,0,11/12/2022 15:48:01,96489,6,questionnaire-epw6,,25860729,5d432a9dfc19f8001a2964e7,7647759,,complete,,6395fba3c11e16433d3f7af4,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1920x1080,1903x937,str-finalfeed,consent-form-data,2,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773683010,11/12/2022 15:48:03,1670773681399,0,11/12/2022 15:48:01,96489,6,questionnaire-epw6,,25860729,5d432a9dfc19f8001a2964e7,7647759,,complete,,6395fba3c11e16433d3f7af4,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1920x1080,1903x937,str-finalfeed,consent-form-data,2,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,2486
1,1670773686737,11/12/2022 15:48:06,1670773633623,0,11/12/2022 15:47:13,96489,6,questionnaire-epw6,,25860735,5af2254e54dc3300011a9dec,7647758,,complete,,6395fb9ba3856052f5708b15,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x726,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773692366,11/12/2022 15:48:12,1670773639253,0,11/12/2022 15:47:19,96489,6,questionnaire-epw6,,25860735,5af2254e54dc3300011a9dec,7647758,,complete,,6395fb9ba3856052f5708b15,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x726,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773692517,11/12/2022 15:48:12,1670773639254,0,11/12/2022 15:47:19,96489,6,questionnaire-epw6,,25860735,5af2254e54dc3300011a9dec,7647758,,complete,,6395fb9ba3856052f5708b15,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x726,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773692517,11/12/2022 15:48:12,1670773639255,0,11/12/2022 15:47:19,96489,6,questionnaire-epw6,,25860735,5af2254e54dc3300011a9dec,7647758,,complete,,6395fb9ba3856052f5708b15,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x726,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,END QUESTIONNAIRE,5632
1,1670773711072,11/12/2022 15:48:31,1670773711202,0,11/12/2022 15:48:31,96489,6,questionnaire-epw6,,25860747,5f0c94983314760efb2814c1,7647762,,complete,,6395fbbf7b95028e393f7b01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x714,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773715033,11/12/2022 15:48:35,1670773715208,0,11/12/2022 15:48:35,96489,6,questionnaire-epw6,,25860747,5f0c94983314760efb2814c1,7647762,,complete,,6395fbbf7b95028e393f7b01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773715107,11/12/2022 15:48:35,1670773715209,0,11/12/2022 15:48:35,96489,6,questionnaire-epw6,,25860747,5f0c94983314760efb2814c1,7647762,,complete,,6395fbbf7b95028e393f7b01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773715107,11/12/2022 15:48:35,1670773715209,0,11/12/2022 15:48:35,96489,6,questionnaire-epw6,,25860747,5f0c94983314760efb2814c1,7647762,,complete,,6395fbbf7b95028e393f7b01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,END QUESTIONNAIRE,4007
1,1670773738607,11/12/2022 15:48:58,1670773738299,0,11/12/2022 15:48:58,96489,6,questionnaire-epw6,,25860763,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773741540,11/12/2022 15:49:01,1670773741018,0,11/12/2022 15:49:01,96489,6,questionnaire-epw6,,25860763,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773741666,11/12/2022 15:49:01,1670773741020,0,11/12/2022 15:49:01,96489,6,questionnaire-epw6,,25860763,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773741666,11/12/2022 15:49:01,1670773741021,0,11/12/2022 15:49:01,96489,6,questionnaire-epw6,,25860763,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,2722
1,1670773746464,11/12/2022 15:49:06,1670773745899,0,11/12/2022 15:49:05,96489,6,questionnaire-epw6,,25860769,5ef722c333956242acf17935,7647767,,complete,,6395fbde195fd474588cdd34,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1242x561,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773750364,11/12/2022 15:49:10,1670773749781,0,11/12/2022 15:49:09,96489,6,questionnaire-epw6,,25860769,5ef722c333956242acf17935,7647767,,complete,,6395fbde195fd474588cdd34,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1226x561,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773750476,11/12/2022 15:49:10,1670773749782,0,11/12/2022 15:49:09,96489,6,questionnaire-epw6,,25860769,5ef722c333956242acf17935,7647767,,complete,,6395fbde195fd474588cdd34,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1226x561,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773750476,11/12/2022 15:49:10,1670773749782,0,11/12/2022 15:49:09,96489,6,questionnaire-epw6,,25860769,5ef722c333956242acf17935,7647767,,complete,,6395fbde195fd474588cdd34,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1226x561,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,END QUESTIONNAIRE,3883
1,1670773798896,11/12/2022 15:49:58,1670773796810,0,11/12/2022 15:49:56,96489,6,questionnaire-epw6,,25860792,5ea057b821f4e400081b71a7,7647761,,complete,,6395fb9b80182e6f02414ba1,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x880,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773822187,11/12/2022 15:50:22,1670773820148,0,11/12/2022 15:50:20,96489,6,questionnaire-epw6,,25860792,5ea057b821f4e400081b71a7,7647761,,complete,,6395fb9b80182e6f02414ba1,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x880,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773822300,11/12/2022 15:50:22,1670773820154,0,11/12/2022 15:50:20,96489,6,questionnaire-epw6,,25860792,5ea057b821f4e400081b71a7,7647761,,complete,,6395fb9b80182e6f02414ba1,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x880,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773822300,11/12/2022 15:50:22,1670773820154,0,11/12/2022 15:50:20,96489,6,questionnaire-epw6,,25860792,5ea057b821f4e400081b71a7,7647761,,complete,,6395fb9b80182e6f02414ba1,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x880,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,23345
1,1670773841246,11/12/2022 15:50:41,1670773840958,0,11/12/2022 15:50:40,96489,6,questionnaire-epw6,,25860818,58413489d0f9ec000178a3ae,7647777,,complete,,6395fc3cead872a68dd33a36,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x975,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773844950,11/12/2022 15:50:44,1670773844702,0,11/12/2022 15:50:44,96489,6,questionnaire-epw6,,25860818,58413489d0f9ec000178a3ae,7647777,,complete,,6395fc3cead872a68dd33a36,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x975,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,consent-data-1-1,I consent
3,1670773845026,11/12/2022 15:50:45,1670773844704,0,11/12/2022 15:50:44,96489,6,questionnaire-epw6,,25860818,58413489d0f9ec000178a3ae,7647777,,complete,,6395fc3cead872a68dd33a36,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x975,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,consent-data-1-1-quantised,1
4,1670773845026,11/12/2022 15:50:45,1670773844704,0,11/12/2022 15:50:44,96489,6,questionnaire-epw6,,25860818,58413489d0f9ec000178a3ae,7647777,,complete,,6395fc3cead872a68dd33a36,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x975,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,END QUESTIONNAIRE,3746
1,1670773864214,11/12/2022 15:51:04,1670773864118,0,11/12/2022 15:51:04,96489,6,questionnaire-epw6,,25860840,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x705,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773868714,11/12/2022 15:51:08,1670773868653,0,11/12/2022 15:51:08,96489,6,questionnaire-epw6,,25860840,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x705,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773868760,11/12/2022 15:51:08,1670773868654,0,11/12/2022 15:51:08,96489,6,questionnaire-epw6,,25860840,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x705,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773868760,11/12/2022 15:51:08,1670773868655,0,11/12/2022 15:51:08,96489,6,questionnaire-epw6,,25860840,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x705,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,4537
1,1670773871790,11/12/2022 15:51:11,1670773872630,0,11/12/2022 15:51:12,96489,6,questionnaire-epw6,,25860854,5e29dcdf1654ed023e89cc6a,7647786,,complete,,6395fc4ad500c59b36ceb5ed,computer,Desktop or Laptop,Windows 7,Chrome 106.0.0.0,1600x900,1600x757,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773874155,11/12/2022 15:51:14,1670773875039,0,11/12/2022 15:51:15,96489,6,questionnaire-epw6,,25860854,5e29dcdf1654ed023e89cc6a,7647786,,complete,,6395fc4ad500c59b36ceb5ed,computer,Desktop or Laptop,Windows 7,Chrome 106.0.0.0,1600x900,1583x757,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773874298,11/12/2022 15:51:14,1670773875041,0,11/12/2022 15:51:15,96489,6,questionnaire-epw6,,25860854,5e29dcdf1654ed023e89cc6a,7647786,,complete,,6395fc4ad500c59b36ceb5ed,computer,Desktop or Laptop,Windows 7,Chrome 106.0.0.0,1600x900,1583x757,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773874298,11/12/2022 15:51:14,1670773875041,0,11/12/2022 15:51:15,96489,6,questionnaire-epw6,,25860854,5e29dcdf1654ed023e89cc6a,7647786,,complete,,6395fc4ad500c59b36ceb5ed,computer,Desktop or Laptop,Windows 7,Chrome 106.0.0.0,1600x900,1583x757,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,END QUESTIONNAIRE,2411
1,1670773875122,11/12/2022 15:51:15,1670773875712,0,11/12/2022 15:51:15,96489,6,questionnaire-epw6,,25860858,62fc2c20d6cf5515c1f52085,7647780,,complete,,6395fc389388311fecfcb419,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x722,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773880204,11/12/2022 15:51:20,1670773880800,0,11/12/2022 15:51:20,96489,6,questionnaire-epw6,,25860858,62fc2c20d6cf5515c1f52085,7647780,,complete,,6395fc389388311fecfcb419,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,consent-data-1-1,I consent
3,1670773880410,11/12/2022 15:51:20,1670773880802,0,11/12/2022 15:51:20,96489,6,questionnaire-epw6,,25860858,62fc2c20d6cf5515c1f52085,7647780,,complete,,6395fc389388311fecfcb419,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,consent-data-1-1-quantised,1
4,1670773880410,11/12/2022 15:51:20,1670773880802,0,11/12/2022 15:51:20,96489,6,questionnaire-epw6,,25860858,62fc2c20d6cf5515c1f52085,7647780,,complete,,6395fc389388311fecfcb419,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,END QUESTIONNAIRE,5090
1,1670773908172,11/12/2022 15:51:48,1670773908097,0,11/12/2022 15:51:48,96489,6,questionnaire-epw6,,25860883,60ea27da64e5bd4f94ecba40,7647787,,complete,,6395fc392ab289caf93f7b1c,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x651,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773914676,11/12/2022 15:51:54,1670773914644,0,11/12/2022 15:51:54,96489,6,questionnaire-epw6,,25860883,60ea27da64e5bd4f94ecba40,7647787,,complete,,6395fc392ab289caf93f7b1c,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x651,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773914763,11/12/2022 15:51:54,1670773914647,0,11/12/2022 15:51:54,96489,6,questionnaire-epw6,,25860883,60ea27da64e5bd4f94ecba40,7647787,,complete,,6395fc392ab289caf93f7b1c,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x651,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773914763,11/12/2022 15:51:54,1670773914647,0,11/12/2022 15:51:54,96489,6,questionnaire-epw6,,25860883,60ea27da64e5bd4f94ecba40,7647787,,complete,,6395fc392ab289caf93f7b1c,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1280x800,1280x651,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,END QUESTIONNAIRE,6550
1,1670773927304,11/12/2022 15:52:07,1670773927224,0,11/12/2022 15:52:07,96489,6,questionnaire-epw6,,25860895,5fde1acf0f62f44eb7affd64,7647776,,complete,,6395fc39ead872a68dd33a35,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1280x800,1280x604,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,,,urn-eyes,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773930052,11/12/2022 15:52:10,1670773930000,0,11/12/2022 15:52:10,96489,6,questionnaire-epw6,,25860895,5fde1acf0f62f44eb7affd64,7647776,,complete,,6395fc39ead872a68dd33a35,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1280x800,1280x604,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,,,urn-eyes,,,,,consented,No,consent-data-1-1,I consent
3,1670773930113,11/12/2022 15:52:10,1670773930001,0,11/12/2022 15:52:10,96489,6,questionnaire-epw6,,25860895,5fde1acf0f62f44eb7affd64,7647776,,complete,,6395fc39ead872a68dd33a35,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1280x800,1280x604,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,,,urn-eyes,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773930113,11/12/2022 15:52:10,1670773930001,0,11/12/2022 15:52:10,96489,6,questionnaire-epw6,,25860895,5fde1acf0f62f44eb7affd64,7647776,,complete,,6395fc39ead872a68dd33a35,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1280x800,1280x604,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,,,urn-eyes,,,,,consented,No,END QUESTIONNAIRE,2777
1,1670773946606,11/12/2022 15:52:26,1670773946531,0,11/12/2022 15:52:26,96489,6,questionnaire-epw6,,25860906,60ddb2f00524f416aef58a3e,7647799,,complete,,6395fcaab9043170bbc57629,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x710,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773949331,11/12/2022 15:52:29,1670773949291,0,11/12/2022 15:52:29,96489,6,questionnaire-epw6,,25860906,60ddb2f00524f416aef58a3e,7647799,,complete,,6395fcaab9043170bbc57629,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x710,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-data-1-1,I consent
3,1670773949430,11/12/2022 15:52:29,1670773949292,0,11/12/2022 15:52:29,96489,6,questionnaire-epw6,,25860906,60ddb2f00524f416aef58a3e,7647799,,complete,,6395fcaab9043170bbc57629,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x710,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-data-1-1-quantised,1
4,1670773949430,11/12/2022 15:52:29,1670773949292,0,11/12/2022 15:52:29,96489,6,questionnaire-epw6,,25860906,60ddb2f00524f416aef58a3e,7647799,,complete,,6395fcaab9043170bbc57629,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x710,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,2761
1,1670773974669,11/12/2022 15:52:54,1670773975856,0,11/12/2022 15:52:55,96489,6,questionnaire-epw6,,25860914,5f2ad2bc276ec43b7c3c89da,7647774,,complete,,6395fc0de96bf6a96e2f18d6,computer,Desktop or Laptop,Windows 8.1,Chrome 108.0.0.0,1366x768,1366x663,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773988150,11/12/2022 15:53:08,1670773989381,0,11/12/2022 15:53:09,96489,6,questionnaire-epw6,,25860914,5f2ad2bc276ec43b7c3c89da,7647774,,complete,,6395fc0de96bf6a96e2f18d6,computer,Desktop or Laptop,Windows 8.1,Chrome 108.0.0.0,1366x768,1349x663,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773988214,11/12/2022 15:53:08,1670773989386,0,11/12/2022 15:53:09,96489,6,questionnaire-epw6,,25860914,5f2ad2bc276ec43b7c3c89da,7647774,,complete,,6395fc0de96bf6a96e2f18d6,computer,Desktop or Laptop,Windows 8.1,Chrome 108.0.0.0,1366x768,1349x663,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773988214,11/12/2022 15:53:08,1670773989386,0,11/12/2022 15:53:09,96489,6,questionnaire-epw6,,25860914,5f2ad2bc276ec43b7c3c89da,7647774,,complete,,6395fc0de96bf6a96e2f18d6,computer,Desktop or Laptop,Windows 8.1,Chrome 108.0.0.0,1366x768,1349x663,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,END QUESTIONNAIRE,13530
1,1670773992812,11/12/2022 15:53:12,1670773992592,0,11/12/2022 15:53:12,96489,6,questionnaire-epw6,,25860927,5f61247995b5a709106e77de,7647798,,complete,,6395fca3f1f631f2f4592c1b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2560x1440,2560x1218,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
