Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Randomise questionnaire elements?,Question Key,Response
4,1670773295940,11/12/2022 15:41:35,1670773295649,0,11/12/2022 15:41:35,96489,6,questionnaire-mcxd,,25860435,5e9ae71413028a1784022f8e,7647695,,complete,,6395f91f389ed946f1592c57,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.3,1440x900,1440x820,rdk-vanilla,consent_form,4,Team RDK,,rdk-vanilla,,consented,,,,,,,,rdk-vanilla,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,248782
1,1670773003659,11/12/2022 15:36:43,1670773002846,0,11/12/2022 15:36:42,96489,6,questionnaire-mcxd,,25860417,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x569,str-vanilla,consent_form,4,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773006258,11/12/2022 15:36:46,1670773005488,0,11/12/2022 15:36:45,96489,6,questionnaire-mcxd,,25860417,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1263x569,str-vanilla,consent_form,4,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1670773006336,11/12/2022 15:36:46,1670773005489,0,11/12/2022 15:36:45,96489,6,questionnaire-mcxd,,25860417,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1263x569,str-vanilla,consent_form,4,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1670773006336,11/12/2022 15:36:46,1670773005490,0,11/12/2022 15:36:45,96489,6,questionnaire-mcxd,,25860417,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1263x569,str-vanilla,consent_form,4,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,2644
1,1670772962404,11/12/2022 15:36:02,1670772965601,0,11/12/2022 15:36:05,96489,6,questionnaire-mcxd,,25860400,5f5e33a37fa7566accb4e6ac,7647689,,complete,,6395f8d8d31b204937141c4d,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 87.0.4280.141,1440x900,1440x820,rdk-progress,consent_form,4,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670772978544,11/12/2022 15:36:18,1670772981809,0,11/12/2022 15:36:21,96489,6,questionnaire-mcxd,,25860400,5f5e33a37fa7566accb4e6ac,7647689,,complete,,6395f8d8d31b204937141c4d,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 87.0.4280.141,1440x900,1440x820,rdk-progress,consent_form,4,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1670772978636,11/12/2022 15:36:18,1670772981813,0,11/12/2022 15:36:21,96489,6,questionnaire-mcxd,,25860400,5f5e33a37fa7566accb4e6ac,7647689,,complete,,6395f8d8d31b204937141c4d,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 87.0.4280.141,1440x900,1440x820,rdk-progress,consent_form,4,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1670772978636,11/12/2022 15:36:18,1670772981813,0,11/12/2022 15:36:21,96489,6,questionnaire-mcxd,,25860400,5f5e33a37fa7566accb4e6ac,7647689,,complete,,6395f8d8d31b204937141c4d,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 87.0.4280.141,1440x900,1440x820,rdk-progress,consent_form,4,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,16212
1,1670772930713,11/12/2022 15:35:30,1670772930420,0,11/12/2022 15:35:30,96489,6,questionnaire-mcxd,,25860386,5ef3efcb420ab11a45a0b8a6,7647686,,complete,,6395f8bdde7b1f2bfa8bef68,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1536x864,1536x754,urn-eyes,consent_form,4,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,,,urn-eyes,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670772932942,11/12/2022 15:35:32,1670772932673,0,11/12/2022 15:35:32,96489,6,questionnaire-mcxd,,25860386,5ef3efcb420ab11a45a0b8a6,7647686,,complete,,6395f8bdde7b1f2bfa8bef68,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1536x864,1519x754,urn-eyes,consent_form,4,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,,,urn-eyes,,,,,consented,No,consent-1-1,I consent
3,1670772932985,11/12/2022 15:35:32,1670772932674,0,11/12/2022 15:35:32,96489,6,questionnaire-mcxd,,25860386,5ef3efcb420ab11a45a0b8a6,7647686,,complete,,6395f8bdde7b1f2bfa8bef68,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1536x864,1519x754,urn-eyes,consent_form,4,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,,,urn-eyes,,,,,consented,No,consent-1-1-quantised,1
4,1670772932985,11/12/2022 15:35:32,1670772932674,0,11/12/2022 15:35:32,96489,6,questionnaire-mcxd,,25860386,5ef3efcb420ab11a45a0b8a6,7647686,,complete,,6395f8bdde7b1f2bfa8bef68,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1536x864,1519x754,urn-eyes,consent_form,4,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,,,urn-eyes,,,,,consented,No,END QUESTIONNAIRE,2254
1,1670772921392,11/12/2022 15:35:21,1670772922001,0,11/12/2022 15:35:22,96489,6,questionnaire-mcxd,,25860382,5ffa0b24faf88d3956789842,7647685,,complete,,6395f8b102421302920c6793,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1536x864,1707x837,urn-posneg,consent_form,4,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670772925349,11/12/2022 15:35:25,1670772926013,0,11/12/2022 15:35:26,96489,6,questionnaire-mcxd,,25860382,5ffa0b24faf88d3956789842,7647685,,complete,,6395f8b102421302920c6793,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1536x864,1688x837,urn-posneg,consent_form,4,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1,I consent
3,1670772925434,11/12/2022 15:35:25,1670772926014,0,11/12/2022 15:35:26,96489,6,questionnaire-mcxd,,25860382,5ffa0b24faf88d3956789842,7647685,,complete,,6395f8b102421302920c6793,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1536x864,1688x837,urn-posneg,consent_form,4,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1-quantised,1
4,1670772925434,11/12/2022 15:35:25,1670772926014,0,11/12/2022 15:35:26,96489,6,questionnaire-mcxd,,25860382,5ffa0b24faf88d3956789842,7647685,,complete,,6395f8b102421302920c6793,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1536x864,1688x837,urn-posneg,consent_form,4,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,4013
1,1670772777191,11/12/2022 15:32:57,1670772778153,0,11/12/2022 15:32:58,96489,6,questionnaire-mcxd,,25860316,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,str-progress,consent_form,4,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670772779257,11/12/2022 15:32:59,1670772780253,0,11/12/2022 15:33:00,96489,6,questionnaire-mcxd,,25860316,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,str-progress,consent_form,4,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1670772779318,11/12/2022 15:32:59,1670772780254,0,11/12/2022 15:33:00,96489,6,questionnaire-mcxd,,25860316,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,str-progress,consent_form,4,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1670772779318,11/12/2022 15:32:59,1670772780254,0,11/12/2022 15:33:00,96489,6,questionnaire-mcxd,,25860316,5ee15a640c2ad1180fd1df83,7647669,,complete,,6395f81a15e458a1e7f46601,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,str-progress,consent_form,4,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,2101
1,1670772741829,11/12/2022 15:32:21,1670772740641,0,11/12/2022 15:32:20,96489,6,questionnaire-mcxd,,25860299,631c780f9c470a68068955ab,7647665,,complete,,6395f7feb337d2e635fcb44d,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1536x714,urn-finalfeed,consent_form,4,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,No,BEGIN QUESTIONNAIRE,
2,1670772748708,11/12/2022 15:32:28,1670772747538,0,11/12/2022 15:32:27,96489,6,questionnaire-mcxd,,25860299,631c780f9c470a68068955ab,7647665,,complete,,6395f7feb337d2e635fcb44d,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x714,urn-finalfeed,consent_form,4,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,No,consent-1-1,I consent
3,1670772748772,11/12/2022 15:32:28,1670772747540,0,11/12/2022 15:32:27,96489,6,questionnaire-mcxd,,25860299,631c780f9c470a68068955ab,7647665,,complete,,6395f7feb337d2e635fcb44d,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x714,urn-finalfeed,consent_form,4,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,No,consent-1-1-quantised,1
4,1670772748772,11/12/2022 15:32:28,1670772747540,0,11/12/2022 15:32:27,96489,6,questionnaire-mcxd,,25860299,631c780f9c470a68068955ab,7647665,,complete,,6395f7feb337d2e635fcb44d,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x714,urn-finalfeed,consent_form,4,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,No,END QUESTIONNAIRE,6899
1,1670772733014,11/12/2022 15:32:13,1670772732918,0,11/12/2022 15:32:12,96489,6,questionnaire-mcxd,,25860296,6137a227b0ebb2e3e5b26b79,7647664,,complete,,6395f7a418f37c1a17d33a64,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,rdk-posneg,consent_form,4,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670772757249,11/12/2022 15:32:37,1670772757030,0,11/12/2022 15:32:37,96489,6,questionnaire-mcxd,,25860296,6137a227b0ebb2e3e5b26b79,7647664,,complete,,6395f7a418f37c1a17d33a64,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,rdk-posneg,consent_form,4,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,consent-1-1,I consent
3,1670772757356,11/12/2022 15:32:37,1670772757032,0,11/12/2022 15:32:37,96489,6,questionnaire-mcxd,,25860296,6137a227b0ebb2e3e5b26b79,7647664,,complete,,6395f7a418f37c1a17d33a64,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,rdk-posneg,consent_form,4,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1670772757356,11/12/2022 15:32:37,1670772757033,0,11/12/2022 15:32:37,96489,6,questionnaire-mcxd,,25860296,6137a227b0ebb2e3e5b26b79,7647664,,complete,,6395f7a418f37c1a17d33a64,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1349x625,rdk-posneg,consent_form,4,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,END QUESTIONNAIRE,24116
1,1670772727575,11/12/2022 15:32:07,1670772726564,0,11/12/2022 15:32:06,96489,6,questionnaire-mcxd,,25860294,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1920x969,rdk-eyes,consent_form,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670772733176,11/12/2022 15:32:13,1670772732115,0,11/12/2022 15:32:12,96489,6,questionnaire-mcxd,,25860294,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,rdk-eyes,consent_form,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1670772733273,11/12/2022 15:32:13,1670772732128,0,11/12/2022 15:32:12,96489,6,questionnaire-mcxd,,25860294,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,rdk-eyes,consent_form,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1670772733273,11/12/2022 15:32:13,1670772732129,0,11/12/2022 15:32:12,96489,6,questionnaire-mcxd,,25860294,5d70443e6f0a380017545335,7647663,,complete,,6395f7e3ba916a0c238749ba,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1903x969,rdk-eyes,consent_form,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,5565
1,1670772554707,11/12/2022 15:29:14,1670772534807,0,11/12/2022 15:28:54,96489,6,questionnaire-mcxd,,25860265,60425a37f2994f0e28bf29da,7647659,,complete,,6395f743a5ad0fc36e592c45,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,str-eyes,consent_form,4,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670772556913,11/12/2022 15:29:16,1670772537061,0,11/12/2022 15:28:57,96489,6,questionnaire-mcxd,,25860265,60425a37f2994f0e28bf29da,7647659,,complete,,6395f743a5ad0fc36e592c45,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,str-eyes,consent_form,4,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1670772556988,11/12/2022 15:29:16,1670772537062,0,11/12/2022 15:28:57,96489,6,questionnaire-mcxd,,25860265,60425a37f2994f0e28bf29da,7647659,,complete,,6395f743a5ad0fc36e592c45,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,str-eyes,consent_form,4,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1670772556988,11/12/2022 15:29:16,1670772537062,0,11/12/2022 15:28:57,96489,6,questionnaire-mcxd,,25860265,60425a37f2994f0e28bf29da,7647659,,complete,,6395f743a5ad0fc36e592c45,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x969,str-eyes,consent_form,4,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,2255
END OF FILE
