Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ANSWER,Left,Right,Up,Down
1,1670774240135,11/12/2022 15:57:20,1670774240119,0,11/12/2022 15:57:20,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x754,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,
2,1670774243079,11/12/2022 15:57:23,1670774243113,0,11/12/2022 15:57:23,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x754,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2931.5999999998603,,,,,0,1,0,,,,,,fullscreen,,,,,,,
3,1670774248083,11/12/2022 15:57:28,1670774243132,0,11/12/2022 15:57:23,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x754,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,timelimit_screen,16.63000000000011,,,,,0,1,0,,,1,,,fullscreen,,,,,,,
4,1670774254972,11/12/2022 15:57:34,1670774255006,0,11/12/2022 15:57:35,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,2,1,1,Screen 2,Zone1,continue_keyboard,6858.100000000093,,,,,0,1,0,,,,,,instructions,RedGreenBlueYellow.png,,,,,,
5,1670774259720,11/12/2022 15:57:39,1670774259748,0,11/12/2022 15:57:39,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,2,1,2,Screen 1,advancementZone,continue_keyboard,4730.59999999986,,,,,0,1,0,,,,,,instructions,RedGreenBlueYellow.png,,,,,,
6,1670774278426,11/12/2022 15:57:58,1670774265254,0,11/12/2022 15:57:45,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,5,1,1,Screen 2,responseA,response_keyboard,5459.299999999814,,,Blue,1,0,1,0,,,,,1,practise trials,YELLOWblue.jpg,Yellow,,Blue,Yellow,Red,Green
7,1670774278426,11/12/2022 15:57:58,1670774270939,0,11/12/2022 15:57:50,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,14,2,1,Screen 2,responseB,response_keyboard,5463.100000000093,,,Red,1,0,1,0,,,,,1,practise trials,BLUEred.jpg,Blue,,Blue,Yellow,Red,Green
8,1670774282647,11/12/2022 15:58:02,1670774282669,0,11/12/2022 15:58:02,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,4,3,1,Screen 2,responseB,response_keyboard,2574,,,Green,1,0,1,0,,,,,1,practise trials,YELLOWgreen.jpg,Yellow,,Blue,Yellow,Red,Green
9,1670774293830,11/12/2022 15:58:13,1670774293858,0,11/12/2022 15:58:13,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,3,4,1,Screen 2,responseA,response_keyboard,10982,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWyellow.jpg,Yellow,,Blue,Yellow,Red,Green
10,1670774299858,11/12/2022 15:58:19,1670774299895,0,11/12/2022 15:58:19,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,15,5,1,Screen 2,responseB,response_keyboard,5837.5,,,Green,1,0,1,0,,,,,1,practise trials,BLUEgreen.jpg,Blue,,Blue,Yellow,Red,Green
11,1670774304972,11/12/2022 15:58:24,1670774304999,0,11/12/2022 15:58:24,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,12,6,1,Screen 2,responseB,response_keyboard,4897.799999999814,,,Green,1,1,0,0,,,,,1,practise trials,GREENred.jpg,Green,,Blue,Yellow,Red,Green
12,1670774307807,11/12/2022 15:58:27,1670774307835,0,11/12/2022 15:58:27,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,16,7,1,Screen 2,responseB,response_keyboard,2609,,,Red,1,1,0,0,,,,,1,practise trials,REDred.jpg,Red,,Blue,Yellow,Red,Green
13,1670774312274,11/12/2022 15:58:32,1670774312305,0,11/12/2022 15:58:32,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,7,8,1,Screen 2,responseB,response_keyboard,4256.699999999953,,,Green,1,1,0,0,,,,,1,practise trials,GREENyellow.jpg,Green,,Blue,Yellow,Red,Green
14,1670774314768,11/12/2022 15:58:34,1670774314794,0,11/12/2022 15:58:34,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,13,9,1,Screen 2,responseB,response_keyboard,2266.1999999999534,,,Green,1,1,0,0,,,,,1,practise trials,GREENgreen.jpg,Green,,Blue,Yellow,Red,Green
15,1670774320519,11/12/2022 15:58:40,1670774320560,0,11/12/2022 15:58:40,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,11,10,1,Screen 2,responseB,response_keyboard,5569.299999999814,,,Green,1,1,0,0,,,,,1,practise trials,GREENblue.jpg,Green,,Blue,Yellow,Red,Green
16,1670774335898,11/12/2022 15:58:55,1670774328240,0,11/12/2022 15:58:48,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,8,11,1,Screen 2,responseB,response_keyboard,7443.399999999907,,,Red,1,1,0,0,,,,,1,practise trials,REDyellow.jpg,Red,,Blue,Yellow,Red,Green
17,1670774335898,11/12/2022 15:58:55,1670774332501,0,11/12/2022 15:58:52,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,6,12,1,Screen 2,responseA,response_keyboard,4036.899999999907,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEyellow.jpg,Blue,,Blue,Yellow,Red,Green
18,1670774340768,11/12/2022 15:59:00,1670774340718,0,11/12/2022 15:59:00,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,9,13,1,Screen 2,responseB,response_keyboard,3910.899999999907,,,Red,1,0,1,0,,,,,1,practise trials,YELLOWred.jpg,Yellow,,Blue,Yellow,Red,Green
19,1670774344783,11/12/2022 15:59:04,1670774344826,0,11/12/2022 15:59:04,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,17,14,1,Screen 2,responseB,response_keyboard,3874.1999999999534,,,Red,1,1,0,0,,,,,1,practise trials,REDgreen.jpg,Red,,Blue,Yellow,Red,Green
20,1670774348161,11/12/2022 15:59:08,1670774348196,0,11/12/2022 15:59:08,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,18,15,1,Screen 2,responseA,response_keyboard,3142.5,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEblue.jpg,Blue,,Blue,Yellow,Red,Green
21,1670774350215,11/12/2022 15:59:10,1670774350260,0,11/12/2022 15:59:10,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,10,16,1,Screen 2,responseB,response_keyboard,1860,,,Red,1,1,0,0,,,,,1,practise trials,REDblue.jpg,Red,,Blue,Yellow,Red,Green
22,1670774355715,11/12/2022 15:59:15,1670774355754,0,11/12/2022 15:59:15,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,advancementZone,continue_keyboard,5280.5,,,,,0,1,0,,,,,,ready,,,,,,,
23,1670774356208,11/12/2022 15:59:16,1670774356259,0,11/12/2022 15:59:16,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,2,Screen 2,fixation,timelimit_screen,499.8869999999879,,,,,0,1,0,,,1,,,ready,,,,,,,
24,1670774360211,11/12/2022 15:59:20,1670774360250,0,11/12/2022 15:59:20,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,206,1,1,trial,Zone2,timelimit_screen,3998.9540000000125,,,,,0,1,0,,,1,12,13,trials,GREENgreen.jpg,Green,,Blue,Yellow,Red,Green
25,1670774363270,11/12/2022 15:59:23,1670774363246,0,11/12/2022 15:59:23,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,206,1,2,timeout,advancementZone,timelimit_screen,2999.2869999999966,,,,,0,1,0,,,1,12,13,trials,GREENgreen.jpg,Green,,Blue,Yellow,Red,Green
26,1670774363709,11/12/2022 15:59:23,1670774363746,0,11/12/2022 15:59:23,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,206,1,3,fixation,fixation,timelimit_screen,499.9369999999908,,,,,0,1,0,,,1,12,13,trials,GREENgreen.jpg,Green,,Blue,Yellow,Red,Green
27,1670774365403,11/12/2022 15:59:25,1670774365435,0,11/12/2022 15:59:25,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,200,2,1,trial,responseB,response_keyboard,1651.3999999999069,,,Green,1,1,0,0,,,,12,13,trials,GREENyellow.jpg,Green,,Blue,Yellow,Red,Green
28,1670774365886,11/12/2022 15:59:25,1670774365929,0,11/12/2022 15:59:25,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,200,2,3,fixation,fixation,timelimit_screen,499.9290000000037,,,,,0,1,0,,,1,12,13,trials,GREENyellow.jpg,Green,,Blue,Yellow,Red,Green
29,1670774367578,11/12/2022 15:59:27,1670774367610,0,11/12/2022 15:59:27,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,199,3,1,trial,responseA,response_keyboard,1660,,,Blue,1,1,0,0,,,,12,13,trials,BLUEyellow.jpg,Blue,,Blue,Yellow,Red,Green
30,1670774368048,11/12/2022 15:59:28,1670774368092,0,11/12/2022 15:59:28,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,199,3,3,fixation,fixation,timelimit_screen,499.8709999999992,,,,,0,1,0,,,1,12,13,trials,BLUEyellow.jpg,Blue,,Blue,Yellow,Red,Green
31,1670774370446,11/12/2022 15:59:30,1670774370466,0,11/12/2022 15:59:30,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,202,4,1,trial,responseA,response_keyboard,2359.899999999907,,,Yellow,1,1,0,0,,,,12,13,trials,YELLOWred.jpg,Yellow,,Blue,Yellow,Red,Green
32,1670774377348,11/12/2022 15:59:37,1670774370961,0,11/12/2022 15:59:30,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,202,4,3,fixation,fixation,timelimit_screen,500.0539999999892,,,,,0,1,0,,,1,12,13,trials,YELLOWred.jpg,Yellow,,Blue,Yellow,Red,Green
33,1670774377348,11/12/2022 15:59:37,1670774372307,0,11/12/2022 15:59:32,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,211,5,1,trial,responseA,response_keyboard,1318.9000000001397,,,Blue,1,1,0,0,,,,12,13,trials,BLUEblue.jpg,Blue,,Blue,Yellow,Red,Green
34,1670774377348,11/12/2022 15:59:37,1670774372793,0,11/12/2022 15:59:32,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,211,5,3,fixation,fixation,timelimit_screen,499.85999999998603,,,,,0,1,0,,,1,12,13,trials,BLUEblue.jpg,Blue,,Blue,Yellow,Red,Green
35,1670774377348,11/12/2022 15:59:37,1670774375807,0,11/12/2022 15:59:35,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,205,6,1,trial,responseB,response_keyboard,2983.7999999998137,,,Green,1,1,0,0,,,,12,13,trials,GREENred.jpg,Green,,Blue,Yellow,Red,Green
36,1670774377348,11/12/2022 15:59:37,1670774376292,0,11/12/2022 15:59:36,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,205,6,3,fixation,fixation,timelimit_screen,499.89299999998184,,,,,0,1,0,,,1,12,13,trials,GREENred.jpg,Green,,Blue,Yellow,Red,Green
37,1670774378544,11/12/2022 15:59:38,1670774378580,0,11/12/2022 15:59:38,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,198,7,1,trial,responseA,response_keyboard,2275.7999999998137,,,Yellow,1,1,0,0,,,,12,13,trials,YELLOWblue.jpg,Yellow,,Blue,Yellow,Red,Green
38,1670774379039,11/12/2022 15:59:39,1670774379073,0,11/12/2022 15:59:39,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,198,7,3,fixation,fixation,timelimit_screen,499.83699999999953,,,,,0,1,0,,,1,12,13,trials,YELLOWblue.jpg,Yellow,,Blue,Yellow,Red,Green
39,1670774380945,11/12/2022 15:59:40,1670774380983,0,11/12/2022 15:59:40,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,210,8,1,trial,responseB,response_keyboard,1892.6999999999534,,,Red,1,1,0,0,,,,12,13,trials,REDgreen.jpg,Red,,Blue,Yellow,Red,Green
40,1670774381508,11/12/2022 15:59:41,1670774381474,0,11/12/2022 15:59:41,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,210,8,3,fixation,fixation,timelimit_screen,499.95100000000093,,,,,0,1,0,,,1,12,13,trials,REDgreen.jpg,Red,,Blue,Yellow,Red,Green
41,1670774383583,11/12/2022 15:59:43,1670774383619,0,11/12/2022 15:59:43,96489,6,task-7g42,,25861002,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-finalfeed,stroop-5-finalfeedback,5,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,197,9,1,trial,responseA,response_keyboard,2100.899999999907,,,Yellow,1,1,0,0,,,,12,13,trials,YELLOWgreen.jpg,Yellow,,Blue,Yellow,Red,Green
