Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ANSWER,Left,Right,Up,Down
1,1670849191835,12/12/2022 12:46:31,1670849189270,0,12/12/2022 12:46:29,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1350x640,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,
2,1670849193336,12/12/2022 12:46:33,1670849190803,0,12/12/2022 12:46:30,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1350x640,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1423,,,,,0,1,0,,,,,,fullscreen,,,,,,,
3,1670849193571,12/12/2022 12:46:33,1670849190823,0,12/12/2022 12:46:30,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1350x640,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,timelimit_screen,16.48700000000008,,,,,0,1,0,,,1,,,fullscreen,,,,,,,
4,1670849250962,12/12/2022 12:47:30,1670849248366,0,12/12/2022 12:47:28,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,advancementZone,continue_keyboard,57378.90000000596,,,,,0,1,0,,,,,,instructions,GreenRedYellowBlue.png,,,,,,
5,1670849253297,12/12/2022 12:47:33,1670849250755,0,12/12/2022 12:47:30,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,9,1,1,Screen 2,responseA,response_keyboard,2329.0999999940395,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWred.jpg,Yellow,,Yellow,Blue,Green,Red
6,1670849255902,12/12/2022 12:47:35,1670849253358,0,12/12/2022 12:47:33,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,7,2,1,Screen 2,responseB,response_keyboard,2365.7999999821186,,,Green,1,1,0,0,,,,,1,practise trials,GREENyellow.jpg,Green,,Yellow,Blue,Green,Red
7,1670849258270,12/12/2022 12:47:38,1670849255729,0,12/12/2022 12:47:35,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,13,3,1,Screen 2,responseB,response_keyboard,2146.5999999940395,,,Green,1,1,0,0,,,,,1,practise trials,GREENgreen.jpg,Green,,Yellow,Blue,Green,Red
8,1670849260729,12/12/2022 12:47:40,1670849258171,0,12/12/2022 12:47:38,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,14,4,1,Screen 2,responseB,response_keyboard,2216.5999999940395,,,Red,1,0,1,0,,,,,1,practise trials,BLUEred.jpg,Blue,,Yellow,Blue,Green,Red
9,1670849263029,12/12/2022 12:47:43,1670849260486,0,12/12/2022 12:47:40,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,5,5,1,Screen 2,responseA,response_keyboard,2090.199999988079,,,Blue,1,0,1,0,,,,,1,practise trials,YELLOWblue.jpg,Yellow,,Yellow,Blue,Green,Red
10,1670849266199,12/12/2022 12:47:46,1670849263652,0,12/12/2022 12:47:43,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,8,6,1,Screen 2,responseB,response_keyboard,2942.699999988079,,,Red,1,1,0,0,,,,,1,practise trials,REDyellow.jpg,Red,,Yellow,Blue,Green,Red
11,1670849267962,12/12/2022 12:47:47,1670849265412,0,12/12/2022 12:47:45,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,12,7,1,Screen 2,responseB,response_keyboard,1528.300000011921,,,Green,1,1,0,0,,,,,1,practise trials,GREENred.jpg,Green,,Yellow,Blue,Green,Red
12,1670849269847,12/12/2022 12:47:49,1670849267296,0,12/12/2022 12:47:47,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,10,8,1,Screen 2,responseB,response_keyboard,1664.199999988079,,,Red,1,1,0,0,,,,,1,practise trials,REDblue.jpg,Red,,Yellow,Blue,Green,Red
13,1670849271489,12/12/2022 12:47:51,1670849268933,0,12/12/2022 12:47:48,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,11,9,1,Screen 2,responseB,response_keyboard,1422.7000000178814,,,Green,1,1,0,0,,,,,1,practise trials,GREENblue.jpg,Green,,Yellow,Blue,Green,Red
14,1670849273236,12/12/2022 12:47:53,1670849270679,0,12/12/2022 12:47:50,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,17,10,1,Screen 2,responseB,response_keyboard,1507.699999988079,,,Red,1,1,0,0,,,,,1,practise trials,REDgreen.jpg,Red,,Yellow,Blue,Green,Red
15,1670849275018,12/12/2022 12:47:55,1670849272460,0,12/12/2022 12:47:52,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,18,11,1,Screen 2,responseA,response_keyboard,1566.4000000059605,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEblue.jpg,Blue,,Yellow,Blue,Green,Red
16,1670849276864,12/12/2022 12:47:56,1670849274313,0,12/12/2022 12:47:54,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,4,12,1,Screen 2,responseA,response_keyboard,1628.5,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWgreen.jpg,Yellow,,Yellow,Blue,Green,Red
17,1670849278943,12/12/2022 12:47:58,1670849276397,0,12/12/2022 12:47:56,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,16,13,1,Screen 2,responseB,response_keyboard,1865.6000000238419,,,Red,1,1,0,0,,,,,1,practise trials,REDred.jpg,Red,,Yellow,Blue,Green,Red
18,1670849281044,12/12/2022 12:48:01,1670849278505,0,12/12/2022 12:47:58,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,6,14,1,Screen 2,responseB,response_keyboard,1882.0999999940395,,,Green,1,0,1,0,,,,,1,practise trials,BLUEyellow.jpg,Blue,,Yellow,Blue,Green,Red
19,1670849284040,12/12/2022 12:48:04,1670849281490,0,12/12/2022 12:48:01,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,15,15,1,Screen 2,responseA,response_keyboard,2752.5,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEgreen.jpg,Blue,,Yellow,Blue,Green,Red
20,1670849286651,12/12/2022 12:48:06,1670849284098,0,12/12/2022 12:48:04,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,3,16,1,Screen 2,responseA,response_keyboard,2358.5,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWyellow.jpg,Yellow,,Yellow,Blue,Green,Red
21,1670849297639,12/12/2022 12:48:17,1670849295097,0,12/12/2022 12:48:15,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,advancementZone,continue_keyboard,10790.40000000596,,,,,0,1,0,,,,,,ready,,,,,,,
22,1670849298134,12/12/2022 12:48:18,1670849295588,0,12/12/2022 12:48:15,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,2,Screen 2,fixation,timelimit_screen,499.97200000000885,,,,,0,1,0,,,1,,,ready,,,,,,,
23,1670849299403,12/12/2022 12:48:19,1670849296857,0,12/12/2022 12:48:16,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,64,1,1,trial,responseA,response_keyboard,1207.800000011921,,,Blue,1,1,0,0,,,,3,4,trials,BLUEgreen.jpg,Blue,,Yellow,Blue,Green,Red
24,1670849299487,12/12/2022 12:48:19,1670849296881,0,12/12/2022 12:48:16,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,64,1,2,correct_screen,Zone2,timelimit_screen,16.455000000001746,,,,,0,1,0,,,1,3,4,trials,BLUEgreen.jpg,Blue,,Yellow,Blue,Green,Red
25,1670849299931,12/12/2022 12:48:19,1670849297372,0,12/12/2022 12:48:17,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,64,1,7,fixation,fixation,timelimit_screen,500.1180000000022,,,,,0,1,0,,,1,3,4,trials,BLUEgreen.jpg,Blue,,Yellow,Blue,Green,Red
26,1670849300843,12/12/2022 12:48:20,1670849298252,0,12/12/2022 12:48:18,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,67,2,1,trial,responseA,response_keyboard,807.2999999821186,,,Blue,1,1,0,0,,,,3,4,trials,BLUEblue.jpg,Blue,,Yellow,Blue,Green,Red
27,1670849300909,12/12/2022 12:48:20,1670849298277,0,12/12/2022 12:48:18,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,67,2,2,correct_screen,Zone2,timelimit_screen,16.495999999999185,,,,,0,1,0,,,1,3,4,trials,BLUEblue.jpg,Blue,,Yellow,Blue,Green,Red
28,1670849301300,12/12/2022 12:48:21,1670849298755,0,12/12/2022 12:48:18,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,67,2,7,fixation,fixation,timelimit_screen,500.09799999999814,,,,,0,1,0,,,1,3,4,trials,BLUEblue.jpg,Blue,,Yellow,Blue,Green,Red
29,1670849302252,12/12/2022 12:48:22,1670849299708,0,12/12/2022 12:48:19,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,63,3,1,trial,responseA,response_keyboard,881.8000000119209,,,Blue,1,1,0,0,,,,3,4,trials,BLUEred.jpg,Blue,,Yellow,Blue,Green,Red
30,1670849302332,12/12/2022 12:48:22,1670849299736,0,12/12/2022 12:48:19,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,63,3,2,correct_screen,Zone2,timelimit_screen,16.637000000002445,,,,,0,1,0,,,1,3,4,trials,BLUEred.jpg,Blue,,Yellow,Blue,Green,Red
31,1670849302765,12/12/2022 12:48:22,1670849300222,0,12/12/2022 12:48:20,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,63,3,7,fixation,fixation,timelimit_screen,499.96600000000035,,,,,0,1,0,,,1,3,4,trials,BLUEred.jpg,Blue,,Yellow,Blue,Green,Red
32,1670849303892,12/12/2022 12:48:23,1670849301346,0,12/12/2022 12:48:21,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,53,4,1,trial,responseA,response_keyboard,1049.5999999940395,,,Yellow,1,1,0,0,,,,3,4,trials,YELLOWgreen.jpg,Yellow,,Yellow,Blue,Green,Red
33,1670849303980,12/12/2022 12:48:23,1670849301373,0,12/12/2022 12:48:21,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,53,4,2,correct_screen,Zone2,timelimit_screen,16.45100000000093,,,,,0,1,0,,,1,3,4,trials,YELLOWgreen.jpg,Yellow,,Yellow,Blue,Green,Red
34,1670849304517,12/12/2022 12:48:24,1670849301857,0,12/12/2022 12:48:21,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,53,4,7,fixation,fixation,timelimit_screen,500.1560000000027,,,,,0,1,0,,,1,3,4,trials,YELLOWgreen.jpg,Yellow,,Yellow,Blue,Green,Red
35,1670849306645,12/12/2022 12:48:26,1670849304098,0,12/12/2022 12:48:24,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,60,5,1,trial,responseB,response_keyboard,2178.4000000059605,,,Green,1,1,0,0,,,,3,4,trials,GREENblue.jpg,Green,,Yellow,Blue,Green,Red
36,1670849306712,12/12/2022 12:48:26,1670849304128,0,12/12/2022 12:48:24,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,60,5,2,correct_screen,Zone2,timelimit_screen,16.461999999999534,,,,,0,1,0,,,1,3,4,trials,GREENblue.jpg,Green,,Yellow,Blue,Green,Red
37,1670849307151,12/12/2022 12:48:27,1670849304605,0,12/12/2022 12:48:24,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,60,5,7,fixation,fixation,timelimit_screen,500.12399999999616,,,,,0,1,0,,,1,3,4,trials,GREENblue.jpg,Green,,Yellow,Blue,Green,Red
38,1670849308722,12/12/2022 12:48:28,1670849306177,0,12/12/2022 12:48:26,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,55,6,1,trial,responseA,response_keyboard,1489.300000011921,,,Blue,1,1,0,0,,,,3,4,trials,BLUEyellow.jpg,Blue,,Yellow,Blue,Green,Red
39,1670849308788,12/12/2022 12:48:28,1670849306202,0,12/12/2022 12:48:26,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,55,6,2,correct_screen,Zone2,timelimit_screen,16.497000000003027,,,,,0,1,0,,,1,3,4,trials,BLUEyellow.jpg,Blue,,Yellow,Blue,Green,Red
40,1670849309236,12/12/2022 12:48:29,1670849306691,0,12/12/2022 12:48:26,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,55,6,7,fixation,fixation,timelimit_screen,500.13700000000244,,,,,0,1,0,,,1,3,4,trials,BLUEyellow.jpg,Blue,,Yellow,Blue,Green,Red
41,1670849311017,12/12/2022 12:48:31,1670849308470,0,12/12/2022 12:48:28,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,58,7,1,trial,responseA,response_keyboard,1697.7999999821186,,,Yellow,1,1,0,0,,,,3,4,trials,YELLOWred.jpg,Yellow,,Yellow,Blue,Green,Red
42,1670849311087,12/12/2022 12:48:31,1670849308495,0,12/12/2022 12:48:28,96489,6,task-on6n,,25878647,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,58,7,2,correct_screen,Zone2,timelimit_screen,16.4429999999993,,,,,0,1,0,,,1,3,4,trials,YELLOWred.jpg,Yellow,,Yellow,Blue,Green,Red
