Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ANSWER,Left,Right,Up,Down
43,1670773933211,11/12/2022 15:52:13,1670773932932,0,11/12/2022 15:52:12,96489,6,task-najf,,25860767,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,189,10,3,fixation,fixation,timelimit_screen,499.9800000000105,,,,,0,1,0,,,1,11,12,trials,GREENred.jpg,Green,,Green,Yellow,Red,Blue
44,1670773933934,11/12/2022 15:52:13,1670773933529,0,11/12/2022 15:52:13,96489,6,task-najf,,25860767,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,186,11,1,trial,responseA,response_keyboard,586.6999999880791,,,Yellow,1,1,0,0,,,,11,12,trials,YELLOWred.jpg,Yellow,,Green,Yellow,Red,Blue
45,1670773934283,11/12/2022 15:52:14,1670773934015,0,11/12/2022 15:52:14,96489,6,task-najf,,25860767,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,186,11,3,fixation,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,11,12,trials,YELLOWred.jpg,Yellow,,Green,Yellow,Red,Blue
46,1670773935130,11/12/2022 15:52:15,1670773934815,0,11/12/2022 15:52:14,96489,6,task-najf,,25860767,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,183,12,1,trial,responseB,response_keyboard,789.5999999940395,,,Blue,1,1,0,0,,,,11,12,trials,BLUEyellow.jpg,Blue,,Green,Yellow,Red,Blue
47,1670773935610,11/12/2022 15:52:15,1670773935315,0,11/12/2022 15:52:15,96489,6,task-najf,,25860767,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,183,12,3,fixation,fixation,timelimit_screen,499.9800000000105,,,,,0,1,0,,,1,11,12,trials,BLUEyellow.jpg,Blue,,Green,Yellow,Red,Blue
48,1670773936082,11/12/2022 15:52:16,1670773935791,0,11/12/2022 15:52:15,96489,6,task-najf,,25860767,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,193,13,1,trial,responseB,response_keyboard,463,,,Red,1,1,0,0,,,,11,12,trials,REDred.jpg,Red,,Green,Yellow,Red,Blue
49,1670773936610,11/12/2022 15:52:16,1670773936281,0,11/12/2022 15:52:16,96489,6,task-najf,,25860767,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,193,13,3,fixation,fixation,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,11,12,trials,REDred.jpg,Red,,Green,Yellow,Red,Blue
50,1670773937854,11/12/2022 15:52:17,1670773937566,0,11/12/2022 15:52:17,96489,6,task-najf,,25860767,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,185,14,1,trial,responseB,response_keyboard,1271.300000011921,,,Red,1,1,0,0,,,,11,12,trials,REDyellow.jpg,Red,,Green,Yellow,Red,Blue
51,1670773938369,11/12/2022 15:52:18,1670773938064,0,11/12/2022 15:52:18,96489,6,task-najf,,25860767,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,185,14,3,fixation,fixation,timelimit_screen,499.9800000000105,,,,,0,1,0,,,1,11,12,trials,REDyellow.jpg,Red,,Green,Yellow,Red,Blue
52,1670773939001,11/12/2022 15:52:19,1670773938680,0,11/12/2022 15:52:18,96489,6,task-najf,,25860767,5f818ae3780d3e22f3c0cc44,7647731,,complete,,6395fa9c684ae2d667d33a20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,191,15,1,trial,responseB,response_keyboard,603.6999999880791,,,Blue,1,1,0,0,,,,11,12,trials,BLUEred.jpg,Blue,,Green,Yellow,Red,Blue
