Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ANSWER,Left,Right,Up,Down
1,1670773079664,11/12/2022 15:37:59,1670773073555,0,11/12/2022 15:37:53,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x754,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,
2,1670773115970,11/12/2022 15:38:35,1670773109800,0,11/12/2022 15:38:29,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x754,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,36193.60000002384,,,,,0,1,0,,,,,,fullscreen,,,,,,,
3,1670773116864,11/12/2022 15:38:36,1670773109908,0,11/12/2022 15:38:29,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x754,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,timelimit_screen,17.317000000002736,,,,,0,1,0,,,1,,,fullscreen,,,,,,,
4,1670773137890,11/12/2022 15:38:57,1670773131734,0,11/12/2022 15:38:51,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,advancementZone,continue_keyboard,21775,,,,,0,1,0,,,,,,instructions,GreenBlueRedYellow.png,,,,,,
5,1670773139467,11/12/2022 15:38:59,1670773133403,0,11/12/2022 15:38:53,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,14,1,1,Screen 2,responseB,response_keyboard,1629,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEred.jpg,Blue,,Red,Yellow,Green,Blue
6,1670773143364,11/12/2022 15:39:03,1670773137189,0,11/12/2022 15:38:57,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,18,2,1,Screen 2,responseB,response_keyboard,3576.399999976158,,,Green,1,0,1,0,,,,,1,practise trials,BLUEblue.jpg,Blue,,Red,Yellow,Green,Blue
7,1670773146108,11/12/2022 15:39:06,1670773140054,0,11/12/2022 15:39:00,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,3,3,1,Screen 2,responseA,response_keyboard,2631.7000000476837,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWyellow.jpg,Yellow,,Red,Yellow,Green,Blue
8,1670773149173,11/12/2022 15:39:09,1670773142990,0,11/12/2022 15:39:02,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,10,4,1,Screen 2,responseA,response_keyboard,2718.5999999046326,,,Red,1,1,0,0,,,,,1,practise trials,REDblue.jpg,Red,,Red,Yellow,Green,Blue
9,1670773152142,11/12/2022 15:39:12,1670773145972,0,11/12/2022 15:39:05,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,6,5,1,Screen 2,responseB,response_keyboard,2764.8000000715256,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEyellow.jpg,Blue,,Red,Yellow,Green,Blue
10,1670773154928,11/12/2022 15:39:14,1670773148862,0,11/12/2022 15:39:08,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,11,6,1,Screen 2,responseB,response_keyboard,2671.7999999523163,,,Green,1,1,0,0,,,,,1,practise trials,GREENblue.jpg,Green,,Red,Yellow,Green,Blue
11,1670773158055,11/12/2022 15:39:18,1670773151891,0,11/12/2022 15:39:11,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,15,7,1,Screen 2,responseB,response_keyboard,2818,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEgreen.jpg,Blue,,Red,Yellow,Green,Blue
12,1670773160820,11/12/2022 15:39:20,1670773154763,0,11/12/2022 15:39:14,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,7,8,1,Screen 2,responseB,response_keyboard,2648,,,Green,1,1,0,0,,,,,1,practise trials,GREENyellow.jpg,Green,,Red,Yellow,Green,Blue
13,1670773164980,11/12/2022 15:39:24,1670773158815,0,11/12/2022 15:39:18,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,16,9,1,Screen 2,responseA,response_keyboard,3842.2000000476837,,,Red,1,1,0,0,,,,,1,practise trials,REDred.jpg,Red,,Red,Yellow,Green,Blue
14,1670773166465,11/12/2022 15:39:26,1670773160405,0,11/12/2022 15:39:20,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,12,10,1,Screen 2,responseA,response_keyboard,1373.9000000953674,,,Red,1,0,1,0,,,,,1,practise trials,GREENred.jpg,Green,,Red,Yellow,Green,Blue
15,1670773170226,11/12/2022 15:39:30,1670773164174,0,11/12/2022 15:39:24,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,4,11,1,Screen 2,responseA,response_keyboard,3542.7000000476837,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWgreen.jpg,Yellow,,Red,Yellow,Green,Blue
16,1670773171711,11/12/2022 15:39:31,1670773165654,0,11/12/2022 15:39:25,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,5,12,1,Screen 2,responseA,response_keyboard,1260.1000000238419,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWblue.jpg,Yellow,,Red,Yellow,Green,Blue
17,1670773173239,11/12/2022 15:39:33,1670773167169,0,11/12/2022 15:39:27,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,9,13,1,Screen 2,responseA,response_keyboard,1315,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWred.jpg,Yellow,,Red,Yellow,Green,Blue
18,1670773175471,11/12/2022 15:39:35,1670773169420,0,11/12/2022 15:39:29,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,13,14,1,Screen 2,responseB,response_keyboard,2033,,,Green,1,1,0,0,,,,,1,practise trials,GREENgreen.jpg,Green,,Red,Yellow,Green,Blue
19,1670773177513,11/12/2022 15:39:37,1670773171456,0,11/12/2022 15:39:31,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,17,15,1,Screen 2,responseA,response_keyboard,1819.2000000476837,,,Red,1,1,0,0,,,,,1,practise trials,REDgreen.jpg,Red,,Red,Yellow,Green,Blue
20,1670773178635,11/12/2022 15:39:38,1670773172578,0,11/12/2022 15:39:32,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,8,16,1,Screen 2,responseA,response_keyboard,895.1000000238419,,,Red,1,1,0,0,,,,,1,practise trials,REDyellow.jpg,Red,,Red,Yellow,Green,Blue
21,1670773182100,11/12/2022 15:39:42,1670773175909,0,11/12/2022 15:39:35,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,advancementZone,continue_keyboard,3125.7000000476837,,,,,0,1,0,,,,,,ready,,,,,,,
22,1670773182477,11/12/2022 15:39:42,1670773176419,0,11/12/2022 15:39:36,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,2,Screen 2,fixation,timelimit_screen,499.94899999999325,,,,,0,1,0,,,1,,,ready,,,,,,,
23,1670773184544,11/12/2022 15:39:44,1670773178485,0,11/12/2022 15:39:38,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,60,1,1,trial,responseB,response_keyboard,2038.4000000953674,,,Blue,1,0,1,0,,,,3,4,trials,GREENblue.jpg,Green,,Red,Yellow,Green,Blue
24,1670773185026,11/12/2022 15:39:45,1670773178966,0,11/12/2022 15:39:38,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,60,1,3,fixation,fixation,timelimit_screen,499.5310000000027,,,,,0,1,0,,,1,3,4,trials,GREENblue.jpg,Green,,Red,Yellow,Green,Blue
25,1670773187180,11/12/2022 15:39:47,1670773181122,0,11/12/2022 15:39:41,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,59,2,1,trial,responseA,response_keyboard,2125.7999999523163,,,Red,1,1,0,0,,,,3,4,trials,REDblue.jpg,Red,,Red,Yellow,Green,Blue
26,1670773187685,11/12/2022 15:39:47,1670773181617,0,11/12/2022 15:39:41,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,59,2,3,fixation,fixation,timelimit_screen,499.64400000000023,,,,,0,1,0,,,1,3,4,trials,REDblue.jpg,Red,,Red,Yellow,Green,Blue
27,1670773188571,11/12/2022 15:39:48,1670773182506,0,11/12/2022 15:39:42,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,65,3,1,trial,responseA,response_keyboard,860.5999999046326,,,Red,1,1,0,0,,,,3,4,trials,REDred.jpg,Red,,Red,Yellow,Green,Blue
28,1670773189050,11/12/2022 15:39:49,1670773182995,0,11/12/2022 15:39:42,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,65,3,3,fixation,fixation,timelimit_screen,500.0939999999973,,,,,0,1,0,,,1,3,4,trials,REDred.jpg,Red,,Red,Yellow,Green,Blue
29,1670773191361,11/12/2022 15:39:51,1670773185287,0,11/12/2022 15:39:45,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,55,4,1,trial,responseB,response_keyboard,2264.5,,,Blue,1,1,0,0,,,,3,4,trials,BLUEyellow.jpg,Blue,,Red,Yellow,Green,Blue
30,1670773191873,11/12/2022 15:39:51,1670773185779,0,11/12/2022 15:39:45,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,55,4,3,fixation,fixation,timelimit_screen,499.92699999999604,,,,,0,1,0,,,1,3,4,trials,BLUEyellow.jpg,Blue,,Red,Yellow,Green,Blue
31,1670773193803,11/12/2022 15:39:53,1670773187744,0,11/12/2022 15:39:47,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,62,5,1,trial,responseB,response_keyboard,1937.2000000476837,,,Green,1,1,0,0,,,,3,4,trials,GREENgreen.jpg,Green,,Red,Yellow,Green,Blue
32,1670773194300,11/12/2022 15:39:54,1670773188228,0,11/12/2022 15:39:48,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,62,5,3,fixation,fixation,timelimit_screen,499.5109999999986,,,,,0,1,0,,,1,3,4,trials,GREENgreen.jpg,Green,,Red,Yellow,Green,Blue
33,1670773194358,11/12/2022 15:39:54,1670773188280,0,11/12/2022 15:39:48,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,67,6,1,trial,responseB,response_keyboard,24.399999976158142,,,Green,1,0,1,0,,,,3,4,trials,BLUEblue.jpg,Blue,,Red,Yellow,Green,Blue
34,1670773194804,11/12/2022 15:39:54,1670773188728,0,11/12/2022 15:39:48,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,67,6,3,fixation,fixation,timelimit_screen,500.35400000000664,,,,,0,1,0,,,1,3,4,trials,BLUEblue.jpg,Blue,,Red,Yellow,Green,Blue
35,1670773196771,11/12/2022 15:39:56,1670773190703,0,11/12/2022 15:39:50,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,54,7,1,trial,responseA,response_keyboard,1950.6000000238419,,,Yellow,1,1,0,0,,,,3,4,trials,YELLOWblue.jpg,Yellow,,Red,Yellow,Green,Blue
36,1670773197255,11/12/2022 15:39:57,1670773191193,0,11/12/2022 15:39:51,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,54,7,3,fixation,fixation,timelimit_screen,499.6319999999978,,,,,0,1,0,,,1,3,4,trials,YELLOWblue.jpg,Yellow,,Red,Yellow,Green,Blue
37,1670773197924,11/12/2022 15:39:57,1670773191869,0,11/12/2022 15:39:51,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,52,8,1,trial,responseA,response_keyboard,645.5,,,Yellow,1,1,0,0,,,,3,4,trials,YELLOWyellow.jpg,Yellow,,Red,Yellow,Green,Blue
38,1670773198479,11/12/2022 15:39:58,1670773192368,0,11/12/2022 15:39:52,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,52,8,3,fixation,fixation,timelimit_screen,500.0149999999994,,,,,0,1,0,,,1,3,4,trials,YELLOWyellow.jpg,Yellow,,Red,Yellow,Green,Blue
39,1670773200378,11/12/2022 15:40:00,1670773194312,0,11/12/2022 15:39:54,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,61,9,1,trial,responseB,response_keyboard,1915.2999999523163,,,Green,1,1,0,0,,,,3,4,trials,GREENred.jpg,Green,,Red,Yellow,Green,Blue
40,1670773200858,11/12/2022 15:40:00,1670773194809,0,11/12/2022 15:39:54,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,61,9,3,fixation,fixation,timelimit_screen,499.400999999998,,,,,0,1,0,,,1,3,4,trials,GREENred.jpg,Green,,Red,Yellow,Green,Blue
41,1670773202779,11/12/2022 15:40:02,1670773196614,0,11/12/2022 15:39:56,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,58,10,1,trial,responseA,response_keyboard,1771.5999999046326,,,Yellow,1,1,0,0,,,,3,4,trials,YELLOWred.jpg,Yellow,,Red,Yellow,Green,Blue
42,1670773203143,11/12/2022 15:40:03,1670773197093,0,11/12/2022 15:39:57,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,58,10,3,fixation,fixation,timelimit_screen,492.5769999999902,,,,,0,1,0,,,1,3,4,trials,YELLOWred.jpg,Yellow,,Red,Yellow,Green,Blue
43,1670773206240,11/12/2022 15:40:06,1670773200172,0,11/12/2022 15:40:00,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,64,11,1,trial,responseB,response_keyboard,3052.399999976158,,,Blue,1,1,0,0,,,,3,4,trials,BLUEgreen.jpg,Blue,,Red,Yellow,Green,Blue
