Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ANSWER,Left,Right,Up,Down
1,1670773501010,11/12/2022 15:45:01,1670773500909,0,11/12/2022 15:45:00,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x722,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,
2,1670773502667,11/12/2022 15:45:02,1670773502622,0,11/12/2022 15:45:02,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1650,,,,,0,1,0,,,,,,fullscreen,,,,,,,
3,1670773502783,11/12/2022 15:45:02,1670773502632,0,11/12/2022 15:45:02,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,timelimit_screen,16.611999999999625,,,,,0,1,0,,,1,,,fullscreen,,,,,,,
4,1670773511412,11/12/2022 15:45:11,1670773511373,0,11/12/2022 15:45:11,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,2,1,1,Screen 2,Zone1,continue_keyboard,8695.300000000047,,,,,0,1,0,,,,,,instructions,YellowBlueRedGreen.png,,,,,,
5,1670773549592,11/12/2022 15:45:49,1670773549554,0,11/12/2022 15:45:49,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,2,1,2,Screen 1,advancementZone,continue_keyboard,38164.80000000005,,,,,0,1,0,,,,,,instructions,YellowBlueRedGreen.png,,,,,,
6,1670773557200,11/12/2022 15:45:57,1670773557142,0,11/12/2022 15:45:57,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,9,1,1,Screen 2,responseA,response_keyboard,7522.600000000093,,,Red,1,0,1,0,,,,,1,practise trials,YELLOWred.jpg,Yellow,,Red,Green,Yellow,Blue
7,1670773561740,11/12/2022 15:46:01,1670773561704,0,11/12/2022 15:46:01,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,6,2,1,Screen 2,responseB,response_keyboard,4352.300000000047,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEyellow.jpg,Blue,,Red,Green,Yellow,Blue
8,1670773563590,11/12/2022 15:46:03,1670773563561,0,11/12/2022 15:46:03,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,17,3,1,Screen 2,responseA,response_keyboard,1651.3999999999069,,,Red,1,1,0,0,,,,,1,practise trials,REDgreen.jpg,Red,,Red,Green,Yellow,Blue
9,1670773567752,11/12/2022 15:46:07,1670773567710,0,11/12/2022 15:46:07,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,12,4,1,Screen 2,responseA,response_keyboard,3937.8000000000466,,,Green,1,1,0,0,,,,,1,practise trials,GREENred.jpg,Green,,Red,Green,Yellow,Blue
10,1670773569637,11/12/2022 15:46:09,1670773569592,0,11/12/2022 15:46:09,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,16,5,1,Screen 2,responseA,response_keyboard,1656.8000000000466,,,Red,1,1,0,0,,,,,1,practise trials,REDred.jpg,Red,,Red,Green,Yellow,Blue
11,1670773572421,11/12/2022 15:46:12,1670773572379,0,11/12/2022 15:46:12,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,10,6,1,Screen 2,responseA,response_keyboard,2580.100000000093,,,Red,1,1,0,0,,,,,1,practise trials,REDblue.jpg,Red,,Red,Green,Yellow,Blue
12,1670773575774,11/12/2022 15:46:15,1670773575745,0,11/12/2022 15:46:15,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,7,7,1,Screen 2,responseA,response_keyboard,3162.4000000001397,,,Green,1,1,0,0,,,,,1,practise trials,GREENyellow.jpg,Green,,Red,Green,Yellow,Blue
13,1670773578700,11/12/2022 15:46:18,1670773578662,0,11/12/2022 15:46:18,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,5,8,1,Screen 2,responseB,response_keyboard,2710.899999999907,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWblue.jpg,Yellow,,Red,Green,Yellow,Blue
14,1670773580944,11/12/2022 15:46:20,1670773580896,0,11/12/2022 15:46:20,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,13,9,1,Screen 2,responseA,response_keyboard,2013.4000000001397,,,Green,1,1,0,0,,,,,1,practise trials,GREENgreen.jpg,Green,,Red,Green,Yellow,Blue
15,1670773583290,11/12/2022 15:46:23,1670773583233,0,11/12/2022 15:46:23,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,11,10,1,Screen 2,responseA,response_keyboard,2130.600000000093,,,Green,1,1,0,0,,,,,1,practise trials,GREENblue.jpg,Green,,Red,Green,Yellow,Blue
16,1670773585404,11/12/2022 15:46:25,1670773585368,0,11/12/2022 15:46:25,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,8,11,1,Screen 2,responseA,response_keyboard,1941.1999999999534,,,Red,1,1,0,0,,,,,1,practise trials,REDyellow.jpg,Red,,Red,Green,Yellow,Blue
17,1670773587435,11/12/2022 15:46:27,1670773587399,0,11/12/2022 15:46:27,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,3,12,1,Screen 2,responseB,response_keyboard,1804,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWyellow.jpg,Yellow,,Red,Green,Yellow,Blue
18,1670773590220,11/12/2022 15:46:30,1670773590189,0,11/12/2022 15:46:30,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,14,13,1,Screen 2,responseB,response_keyboard,2567.4000000001397,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEred.jpg,Blue,,Red,Green,Yellow,Blue
19,1670773591198,11/12/2022 15:46:31,1670773591142,0,11/12/2022 15:46:31,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,18,14,1,Screen 2,responseB,response_keyboard,728.2999999998137,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEblue.jpg,Blue,,Red,Green,Yellow,Blue
20,1670773593242,11/12/2022 15:46:33,1670773593206,0,11/12/2022 15:46:33,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,15,15,1,Screen 2,responseA,response_keyboard,1853.1999999999534,,,Green,1,0,1,0,,,,,1,practise trials,BLUEgreen.jpg,Blue,,Red,Green,Yellow,Blue
21,1670773595455,11/12/2022 15:46:35,1670773595422,0,11/12/2022 15:46:35,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,4,16,1,Screen 2,responseB,response_keyboard,1993.0999999998603,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWgreen.jpg,Yellow,,Red,Green,Yellow,Blue
22,1670773599045,11/12/2022 15:46:39,1670773599005,0,11/12/2022 15:46:39,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,advancementZone,continue_keyboard,3371.399999999907,,,,,0,1,0,,,,,,ready,,,,,,,
23,1670773599555,11/12/2022 15:46:39,1670773599523,0,11/12/2022 15:46:39,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,2,Screen 2,fixation,timelimit_screen,500.35599999999977,,,,,0,1,0,,,1,,,ready,,,,,,,
24,1670773602647,11/12/2022 15:46:42,1670773602620,0,11/12/2022 15:46:42,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,179,1,1,trial,responseB,response_keyboard,3064.8000000000466,,,Blue,1,1,0,0,,,,10,11,trials,BLUEblue.jpg,Blue,,Red,Green,Yellow,Blue
25,1670773603245,11/12/2022 15:46:43,1670773603112,0,11/12/2022 15:46:43,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,179,1,3,fixation,fixation,timelimit_screen,499.9899999999907,,,,,0,1,0,,,1,10,11,trials,BLUEblue.jpg,Blue,,Red,Green,Yellow,Blue
26,1670773604390,11/12/2022 15:46:44,1670773604342,0,11/12/2022 15:46:44,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,175,2,1,trial,responseA,response_keyboard,1194.7999999998137,,,Red,1,0,1,0,,,,10,11,trials,BLUEred.jpg,Blue,,Red,Green,Yellow,Blue
27,1670773604861,11/12/2022 15:46:44,1670773604829,0,11/12/2022 15:46:44,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,175,2,3,fixation,fixation,timelimit_screen,500.00900000000547,,,,,0,1,0,,,1,10,11,trials,BLUEred.jpg,Blue,,Red,Green,Yellow,Blue
28,1670773607416,11/12/2022 15:46:47,1670773607381,0,11/12/2022 15:46:47,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,174,3,1,trial,responseA,response_keyboard,2518.399999999907,,,Green,1,1,0,0,,,,10,11,trials,GREENgreen.jpg,Green,,Red,Green,Yellow,Blue
29,1670773607908,11/12/2022 15:46:47,1670773607879,0,11/12/2022 15:46:47,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,174,3,3,fixation,fixation,timelimit_screen,499.9920000000129,,,,,0,1,0,,,1,10,11,trials,GREENgreen.jpg,Green,,Red,Green,Yellow,Blue
30,1670773609333,11/12/2022 15:46:49,1670773609309,0,11/12/2022 15:46:49,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,176,4,1,trial,responseB,response_keyboard,1396.3000000000466,,,Blue,1,1,0,0,,,,10,11,trials,BLUEgreen.jpg,Blue,,Red,Green,Yellow,Blue
31,1670773609843,11/12/2022 15:46:49,1670773609796,0,11/12/2022 15:46:49,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,176,4,3,fixation,fixation,timelimit_screen,500.2939999999944,,,,,0,1,0,,,1,10,11,trials,BLUEgreen.jpg,Blue,,Red,Green,Yellow,Blue
32,1670773611683,11/12/2022 15:46:51,1670773611654,0,11/12/2022 15:46:51,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,166,5,1,trial,responseB,response_keyboard,1826.9000000001397,,,Yellow,1,1,0,0,,,,10,11,trials,YELLOWblue.jpg,Yellow,,Red,Green,Yellow,Blue
33,1670773612197,11/12/2022 15:46:52,1670773612146,0,11/12/2022 15:46:52,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,166,5,3,fixation,fixation,timelimit_screen,499.9360000000015,,,,,0,1,0,,,1,10,11,trials,YELLOWblue.jpg,Yellow,,Red,Green,Yellow,Blue
34,1670773613226,11/12/2022 15:46:53,1670773613197,0,11/12/2022 15:46:53,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,173,6,1,trial,responseA,response_keyboard,1029.3999999999069,,,Red,1,0,1,0,,,,10,11,trials,GREENred.jpg,Green,,Red,Green,Yellow,Blue
35,1670773613736,11/12/2022 15:46:53,1670773613695,0,11/12/2022 15:46:53,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,173,6,3,fixation,fixation,timelimit_screen,499.98399999999674,,,,,0,1,0,,,1,10,11,trials,GREENred.jpg,Green,,Red,Green,Yellow,Blue
36,1670773616081,11/12/2022 15:46:56,1670773616045,0,11/12/2022 15:46:56,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,165,7,1,trial,responseB,response_keyboard,2316.5,,,Yellow,1,1,0,0,,,,10,11,trials,YELLOWgreen.jpg,Yellow,,Red,Green,Yellow,Blue
37,1670773616586,11/12/2022 15:46:56,1670773616545,0,11/12/2022 15:46:56,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,165,7,3,fixation,fixation,timelimit_screen,500.09799999999814,,,,,0,1,0,,,1,10,11,trials,YELLOWgreen.jpg,Yellow,,Red,Green,Yellow,Blue
38,1670773618695,11/12/2022 15:46:58,1670773618654,0,11/12/2022 15:46:58,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,167,8,1,trial,responseB,response_keyboard,2071,,,Blue,1,1,0,0,,,,10,11,trials,BLUEyellow.jpg,Blue,,Red,Green,Yellow,Blue
39,1670773619184,11/12/2022 15:46:59,1670773619145,0,11/12/2022 15:46:59,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,167,8,3,fixation,fixation,timelimit_screen,499.88099999999395,,,,,0,1,0,,,1,10,11,trials,BLUEyellow.jpg,Blue,,Red,Green,Yellow,Blue
40,1670773622018,11/12/2022 15:47:02,1670773621996,0,11/12/2022 15:47:01,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,168,9,1,trial,responseA,response_keyboard,2820.2999999998137,,,Green,1,1,0,0,,,,10,11,trials,GREENyellow.jpg,Green,,Red,Green,Yellow,Blue
41,1670773622522,11/12/2022 15:47:02,1670773622495,0,11/12/2022 15:47:02,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,168,9,3,fixation,fixation,timelimit_screen,500.08699999999953,,,,,0,1,0,,,1,10,11,trials,GREENyellow.jpg,Green,,Red,Green,Yellow,Blue
42,1670773624071,11/12/2022 15:47:04,1670773624030,0,11/12/2022 15:47:04,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,169,10,1,trial,responseA,response_keyboard,1500.3000000000466,,,Red,1,1,0,0,,,,10,11,trials,REDyellow.jpg,Red,,Red,Green,Yellow,Blue
43,1670773624564,11/12/2022 15:47:04,1670773624528,0,11/12/2022 15:47:04,96489,6,task-3kpz,,25860634,55146e64fdf99b253d5b1c5d,7647734,,complete,,6395fae1f8679a36678bef01,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-bonus,stroop-2-bonus,5,Team Stroop,stroop-bonus,,,consented,,,,,,,str-bonus,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,169,10,3,fixation,fixation,timelimit_screen,499.8960000000079,,,,,0,1,0,,,1,10,11,trials,REDyellow.jpg,Red,,Red,Green,Yellow,Blue
